Name,Date,Open,Close,Volume,OpenInt
Sepah Inv.-a,20010327,327.13,327.13,4200,4347600.00
Sepah Inv.-a,20010328,326.51,326.51,3742,3885792.00
Sepah Inv.-a,20010331,324.64,324.64,4791,4982640.00
Sepah Inv.-a,20010407,324.32,324.64,15330,15932870.00
Sepah Inv.-a,20010408,324.64,327.76,90728,95131412.00
Sepah Inv.-a,20010409,328.38,327.76,60150,63201748.00
Sepah Inv.-a,20010410,331.19,330.88,18918,20053198.00
Sepah Inv.-a,20010411,330.88,331.19,360,381780.00
Sepah Inv.-a,20010414,334.00,334.00,201,215070.00
Sepah Inv.-a,20010415,337.75,338.68,7000,7589500.00
Sepah Inv.-a,20010416,347.11,355.54,71850,81800010.00
Sepah Inv.-a,20010417,357.10,373.02,237700,282834400.00
Sepah Inv.-a,20010418,391.44,391.44,10752,13483008.00
Sepah Inv.-a,20010421,410.79,410.79,1427000,1877932000.00
Sepah Inv.-a,20010422,410.79,410.79,941726,1239295846.00
Sepah Inv.-a,20010423,417.97,412.04,1389990,1860295820.00
Sepah Inv.-a,20010424,412.04,405.79,101030,132667400.00
Sepah Inv.-a,20010425,405.79,405.79,71538,92999400.00
Sepah Inv.-a,20010428,405.79,399.55,83819,108763582.00
Sepah Inv.-a,20010429,398.93,399.24,179889,227867187.00
Sepah Inv.-a,20010430,399.55,405.79,95853,123955202.00
Sepah Inv.-a,20010501,405.79,399.55,93914,121250200.00
Sepah Inv.-a,20010502,399.55,405.79,32714,42172760.00
Sepah Inv.-a,20010505,405.79,400.49,24932,32138156.00
Sepah Inv.-a,20010506,401.11,405.79,144991,187804284.00
Sepah Inv.-a,20010507,405.79,408.60,235462,307471910.00
Sepah Inv.-a,20010508,408.60,408.92,263767,345104210.00
Sepah Inv.-a,20010509,408.92,412.35,536772,703630435.00
Sepah Inv.-a,20010512,421.71,421.71,31700,42802800.00
Sepah Inv.-a,20010513,429.52,424.52,230859,318321534.00
Sepah Inv.-a,20010515,429.52,437.63,308742,430368350.00
Sepah Inv.-a,20010516,452.62,452.93,422000,609321840.00
Sepah Inv.-a,20010519,458.86,439.19,153315,222433940.00
Sepah Inv.-a,20010523,439.19,443.56,76165,107987675.00
Sepah Inv.-a,20010526,449.50,465.73,706571,1035978780.00
Sepah Inv.-a,20010527,488.51,474.47,259186,401607020.00
Sepah Inv.-a,20010528,483.83,469.78,379041,576363495.00
Sepah Inv.-a,20010529,467.29,466.98,151115,223427046.00
Sepah Inv.-a,20010530,461.98,461.98,203220,300109765.00
Sepah Inv.-a,20010602,461.67,461.98,102578,151711968.00
Sepah Inv.-a,20010603,456.67,461.98,320945,473952062.00
Sepah Inv.-a,20010606,461.67,458.86,140100,207034802.00
Sepah Inv.-a,20010609,458.24,455.74,123000,179737668.00
Sepah Inv.-a,20010611,454.18,454.80,80000,116447608.00
Sepah Inv.-a,20010612,437.01,454.80,195437,281666279.00
Sepah Inv.-a,20010619,437.01,432.33,4472,6238720.00
Sepah Inv.-a,20010620,418.28,421.40,127718,172327780.00
Sepah Inv.-a,20010623,421.40,421.40,39834,53655840.00
Sepah Inv.-a,20010624,422.03,421.40,36433,49226806.00
Sepah Inv.-a,20010625,434.82,438.26,80030,111621193.00
Sepah Inv.-a,20010626,442.94,437.32,103800,146287538.00
Sepah Inv.-a,20010627,437.01,436.70,60000,84023748.00
Sepah Inv.-a,20010701,421.40,421.40,20656,27891600.00
Sepah Inv.-a,20010702,421.71,423.90,67523,91434409.00
Sepah Inv.-a,20010703,427.64,427.64,16744,22902632.00
Sepah Inv.-a,20010704,427.64,432.33,623061,843808530.00
Sepah Inv.-a,20010707,433.58,433.26,78856,109412414.00
Sepah Inv.-a,20010708,433.26,433.26,39000,54127692.00
Sepah Inv.-a,20010709,427.64,421.40,16668,22536922.00
