Name,Date,Open,Close,Volume,OpenInt
Iran Const. Inv-a,20010325,916.29,916.29,21000,21000000.00
Iran Const. Inv-a,20010326,916.29,916.29,45000,45000000.00
Iran Const. Inv-a,20010327,916.29,916.29,60000,60000000.00
Iran Const. Inv-a,20010328,916.29,916.29,50000,50000000.00
Iran Const. Inv-a,20010331,916.29,916.29,45000,45000000.00
Iran Const. Inv-a,20010403,916.29,916.29,57958,57958000.00
Iran Const. Inv-a,20010407,916.29,916.29,31400,31400000.00
Iran Const. Inv-a,20010408,916.29,916.29,30850,30850000.00
Iran Const. Inv-a,20010409,916.29,916.29,4000,4000000.00
Iran Const. Inv-a,20010410,916.29,916.29,20000,20000000.00
Iran Const. Inv-a,20010411,916.29,916.29,31000,31000000.00
Iran Const. Inv-a,20010414,916.29,916.29,12000,12000000.00
Iran Const. Inv-a,20010415,916.29,916.29,26000,26000000.00
Iran Const. Inv-a,20010416,916.29,916.29,10000,10000000.00
Iran Const. Inv-a,20010417,916.29,916.29,12000,12000000.00
Iran Const. Inv-a,20010418,916.29,916.29,11000,11000000.00
Iran Const. Inv-a,20010421,916.29,916.29,1122,1122000.00
Iran Const. Inv-a,20010422,916.29,916.29,4000,4000000.00
Iran Const. Inv-a,20010423,916.29,916.29,4000,4000000.00
Iran Const. Inv-a,20010424,916.29,916.29,12000,12000000.00
Iran Const. Inv-a,20010425,916.29,916.29,6027338,6027463000.00
Iran Const. Inv-a,20010428,917.21,916.29,2154680,2163118618.00
Iran Const. Inv-a,20010429,921.79,917.21,3187243,3196646795.00
Iran Const. Inv-a,20010430,939.20,963.02,5139341,5255649439.00
Iran Const. Inv-a,20010501,1007.00,1010.67,4605978,4770530531.00
Iran Const. Inv-a,20010502,1017.08,1007.92,842580,925597696.00
Iran Const. Inv-a,20010505,1007.92,992.34,655193,712088968.00
Iran Const. Inv-a,20010506,990.51,973.10,140380,149321780.00
Iran Const. Inv-a,20010507,973.10,952.03,4275599,4489477122.00
Iran Const. Inv-a,20010508,961.19,962.11,5694827,5979932389.00
Iran Const. Inv-a,20010509,972.19,962.11,1517496,1600700205.00
Iran Const. Inv-a,20010512,991.43,988.68,220964,239190446.00
Iran Const. Inv-a,20010513,972.19,1003.34,390535,419803284.00
Iran Const. Inv-a,20010515,1007.00,1007.92,260424,283438779.00
Iran Const. Inv-a,20010516,1006.09,1007.92,239993,263749520.00
Iran Const. Inv-a,20010519,1007.92,1008.84,1030422,1134516087.00
Iran Const. Inv-a,20010520,1010.67,998.76,195142,215027368.00
Iran Const. Inv-a,20010521,1007.92,1004.26,116251,127341927.00
Iran Const. Inv-a,20010523,1006.09,1026.25,319031,351816570.00
Iran Const. Inv-a,20010526,1026.25,1053.73,418947,480809156.00
Iran Const. Inv-a,20010527,1090.39,1090.39,731243,872597754.00
Iran Const. Inv-a,20010528,1090.39,1099.55,463748,556697918.00
Iran Const. Inv-a,20010529,1098.63,1076.64,1382927,1652281686.00
Iran Const. Inv-a,20010530,1075.73,1053.73,371679,430529141.00
Iran Const. Inv-a,20010602,1052.82,1035.41,148558,168577754.00
Iran Const. Inv-a,20010603,1027.16,1053.73,399699,448731416.00
Iran Const. Inv-a,20010606,1051.90,1053.73,186200,213730884.00
Iran Const. Inv-a,20010609,1050.07,1053.73,270584,310913046.00
Iran Const. Inv-a,20010611,1053.73,1053.73,316209,363463440.00
Iran Const. Inv-a,20010612,1035.41,1050.07,173000,195717676.00
Iran Const. Inv-a,20010613,1049.15,1043.66,33544,38329880.00
Iran Const. Inv-a,20010616,1042.74,1048.24,123692,140340091.00
Iran Const. Inv-a,20010617,1046.40,1035.41,224284,250350464.00
