Name,Date,Open,Close,Volume,OpenInt
Iran N. Inv.-a,20010602,928.53,930.26,93949,151020404.00
Iran N. Inv.-a,20010603,930.26,930.26,167568,268223494.00
Iran N. Inv.-a,20010606,927.96,922.78,117503,188936350.00
Iran N. Inv.-a,20010609,924.50,930.26,108821,175630857.00
Iran N. Inv.-a,20010611,932.56,931.98,95404,154047873.00
Iran N. Inv.-a,20010612,931.98,931.98,123718,200446691.00
Iran N. Inv.-a,20010613,931.41,931.98,88348,142563019.00
Iran N. Inv.-a,20010616,934.28,926.23,29648,48088960.00
Iran N. Inv.-a,20010617,919.90,926.23,127573,204102821.00
Iran N. Inv.-a,20010618,919.90,922.20,117195,187447737.00
Iran N. Inv.-a,20010619,919.90,926.81,188837,301881270.00
Iran N. Inv.-a,20010620,925.66,926.81,80800,129446188.00
Iran N. Inv.-a,20010623,923.35,914.72,22709685,36426374924.00
Iran N. Inv.-a,20010624,919.90,914.72,81886,130285201.00
Iran N. Inv.-a,20010625,914.72,903.22,31633,49737084.00
Iran N. Inv.-a,20010626,903.22,891.71,46938,72897528.00
Iran N. Inv.-a,20010627,888.84,900.92,82619,128423792.00
Iran N. Inv.-a,20010630,900.92,900.92,131924,205930774.00
Iran N. Inv.-a,20010701,900.92,896.89,156760,243796808.00
Iran N. Inv.-a,20010702,895.74,897.47,184708,287075039.00
Iran N. Inv.-a,20010703,900.34,908.97,79640,125715657.00
Iran N. Inv.-a,20010704,908.97,926.23,96300,154031809.00
Iran N. Inv.-a,20010707,923.93,929.11,114784,185001873.00
Iran N. Inv.-a,20010708,926.23,920.48,88804,142394273.00
Iran N. Inv.-a,20010709,924.50,917.03,65812,105155789.00
Iran N. Inv.-a,20010710,916.45,911.85,124716,197565881.00
Iran N. Inv.-a,20010711,911.85,920.48,93568,148390630.00
Iran N. Inv.-a,20010714,919.90,949.24,114697,185205482.00
Iran N. Inv.-a,20010715,950.39,939.46,76421,124927519.00
Iran N. Inv.-a,20010716,938.89,955.00,79148,130388925.00
Iran N. Inv.-a,20010717,955.00,965.93,77264,127974385.00
Iran N. Inv.-a,20010718,963.05,955.00,156649,259480009.00
Iran N. Inv.-a,20010721,957.87,955.00,97541,161793523.00
Iran N. Inv.-a,20010722,926.23,931.98,101781,164415136.00
Iran N. Inv.-a,20010723,932.56,943.49,84224,138205191.00
Iran N. Inv.-a,20010724,948.09,948.67,209404,344317994.00
Iran N. Inv.-a,20010725,948.67,955.00,40016,66078068.00
Iran N. Inv.-a,20010728,956.15,969.38,244167,407977895.00
Iran N. Inv.-a,20010729,969.95,955.00,122159,203800259.00
Iran N. Inv.-a,20010730,960.75,978.01,382204,641999669.00
Iran N. Inv.-a,20010731,979.73,983.76,82778,141674843.00
Iran N. Inv.-a,20010801,984.34,978.01,257065,439361678.00
Iran N. Inv.-a,20010804,978.01,989.51,126544,216316570.00
Iran N. Inv.-a,20010805,989.51,1006.77,130121,224624313.00
Iran N. Inv.-a,20010806,1002.17,1025.18,700130,1253210433.00
Iran N. Inv.-a,20010807,1028.06,1047.04,155724,279706103.00
Iran N. Inv.-a,20010808,1057.97,1087.31,308238,580855554.00
Iran N. Inv.-a,20010811,1087.31,1064.30,122790,229058752.00
Iran N. Inv.-a,20010812,1064.30,1076.96,135747,253223089.00
Iran N. Inv.-a,20010813,1078.68,1093.07,169452,319649466.00
Iran N. Inv.-a,20010814,1093.07,1105.72,122264,233645034.00
Iran N. Inv.-a,20010815,1144.84,1121.83,261851,518009593.00
Iran N. Inv.-a,20010818,1121.83,1162.10,164602,326918461.00
Iran N. Inv.-a,20010819,1164.40,1208.70,298360,628357260.00
Iran N. Inv.-a,20010820,1213.88,1225.39,10463223,22092470385.00
Iran N. Inv.-a,20010821,1228.26,1164.40,260658,539617045.00
Iran N. Inv.-a,20010822,1150.60,1165.55,217896,430053049.00
Iran N. Inv.-a,20010825,1179.36,1208.13,447561,933847097.00
Iran N. Inv.-a,20010826,1213.88,1231.71,240157,513067471.00
Iran N. Inv.-a,20010827,1237.47,1236.89,336467,725150796.00
Iran N. Inv.-a,20010828,1237.47,1196.05,175894,371453780.00
Iran N. Inv.-a,20010829,1174.18,1144.84,189653,383105405.00
Iran N. Inv.-a,20010901,1150.60,1160.95,124103,251069000.00
Iran N. Inv.-a,20010902,1159.80,1139.09,128302,258057331.00
Iran N. Inv.-a,20010903,1139.09,1116.65,70312,137312572.00
Iran N. Inv.-a,20010904,1104.57,1121.83,136407,260520220.00
Iran N. Inv.-a,20010905,1121.83,1153.47,129208,257371166.00
Iran N. Inv.-a,20010908,1153.47,1190.87,77221,157232618.00
Iran N. Inv.-a,20010909,1192.59,1211.00,105745,222558975.00
Iran N. Inv.-a,20010910,1213.88,1185.11,127201,268131156.00
Iran N. Inv.-a,20010911,1185.11,1201.80,333543,698962051.00
Iran N. Inv.-a,20010912,1201.80,1190.87,179744,367497270.00
Iran N. Inv.-a,20010915,1168.43,1150.60,80368,160833749.00
Iran N. Inv.-a,20010916,1150.02,1104.57,76562,150353880.00
Iran N. Inv.-a,20010917,1052.80,1064.30,145602,266421368.00
Iran N. Inv.-a,20010918,1035.54,1093.07,254083,467311150.00
Iran N. Inv.-a,20010919,1092.49,1139.09,230630,442526387.00
Iran N. Inv.-a,20010922,1139.09,1196.05,428079,868985661.00
Iran N. Inv.-a,20010923,1190.29,1195.47,373501,761044950.00
Iran N. Inv.-a,20010924,1156.93,1179.36,179135,362308723.00
Iran N. Inv.-a,20010925,1147.72,1176.49,247087,496019881.00
Iran N. Inv.-a,20010926,1150.60,1173.03,293841,592987720.00
Iran N. Inv.-a,20010929,1150.02,1149.45,122754,245111687.00
Iran N. Inv.-a,20010930,1133.34,1150.02,255598,506832072.00
Iran N. Inv.-a,20011002,1150.02,1139.09,90242,178863692.00
Iran N. Inv.-a,20011003,1133.34,1131.04,177630,348134221.00
Iran N. Inv.-a,20011006,1121.83,1136.21,191406,373560420.00
Iran N. Inv.-a,20011007,1121.83,1132.76,193432,377548727.00
Iran N. Inv.-a,20011008,1094.22,1116.08,240969,464693386.00
Iran N. Inv.-a,20011009,1110.90,1091.34,170227,325096696.00
Iran N. Inv.-a,20011010,1047.04,1056.25,91613,168421628.00
Iran N. Inv.-a,20011013,1058.55,1075.81,325011,596765895.00
Iran N. Inv.-a,20011014,1064.30,1067.18,101502,187420901.00
Iran N. Inv.-a,20011016,1074.08,1093.07,407984,770699899.00
Iran N. Inv.-a,20011017,1104.57,1098.82,221297,421616888.00
Iran N. Inv.-a,20011020,1095.94,1098.82,132963,253820635.00
Iran N. Inv.-a,20011021,1093.07,1105.72,189275,364147892.00
Iran N. Inv.-a,20011022,1121.83,1139.09,142094,280139593.00
Iran N. Inv.-a,20011023,1139.09,1149.45,135916,268912283.00
Iran N. Inv.-a,20011024,1149.45,1143.12,82195,162710015.00
Iran N. Inv.-a,20011027,1139.09,1139.09,175020,343313446.00
Iran N. Inv.-a,20011028,1133.34,1132.76,148952,291164139.00
Iran N. Inv.-a,20011029,1121.83,1121.26,120586,234170248.00
Iran N. Inv.-a,20011030,1119.53,1121.26,77183,149866262.00
Iran N. Inv.-a,20011031,1117.23,1121.83,101771,197902672.00
Iran N. Inv.-a,20011103,1121.83,1120.11,79248,154016949.00
Iran N. Inv.-a,20011104,1119.53,1121.26,196042,380740142.00
Iran N. Inv.-a,20011105,1117.80,1139.09,1957210,3840575248.00
Iran N. Inv.-a,20011106,1149.45,1155.20,903214,1818923091.00
Iran N. Inv.-a,20011107,1156.93,1162.10,233563,469714936.00
Iran N. Inv.-a,20011110,1156.93,1169.58,590914,1200840671.00
Iran N. Inv.-a,20011111,1176.49,1172.46,436948,891256160.00
Iran N. Inv.-a,20011112,1173.03,1178.79,220815,451857500.00
Iran N. Inv.-a,20011113,1172.46,1176.49,136807,277348312.00
Iran N. Inv.-a,20011114,1173.61,1167.86,561613,1130374692.00
Iran N. Inv.-a,20011117,1164.98,1139.09,86113,172525543.00
Iran N. Inv.-a,20011118,1129.31,1139.67,108039,213020390.00
Iran N. Inv.-a,20011119,1139.67,1162.10,99705,200035352.00
Iran N. Inv.-a,20011120,1150.60,1158.65,104737,209963971.00
Iran N. Inv.-a,20011121,1151.17,1150.60,26893,53799640.00
Iran N. Inv.-a,20011124,1154.62,1150.60,104556,209273454.00
Iran N. Inv.-a,20011125,1150.60,1174.18,472469,951538383.00
Iran N. Inv.-a,20011126,1196.62,1205.25,299008,620075413.00
Iran N. Inv.-a,20011127,1205.25,1202.37,328727,685708967.00
Iran N. Inv.-a,20011128,1201.80,1202.37,179512,374968196.00
Iran N. Inv.-a,20011201,1202.95,1200.65,55359,115305138.00
Iran N. Inv.-a,20011202,1197.77,1194.32,138782,288315409.00
Iran N. Inv.-a,20011203,1193.74,1190.87,166209,343406806.00
Iran N. Inv.-a,20011204,1196.62,1201.22,245686,512006580.00
Iran N. Inv.-a,20011205,1202.37,1196.62,180083,375169981.00
Iran N. Inv.-a,20011208,1196.62,1206.40,202229,423196517.00
Iran N. Inv.-a,20011209,1206.98,1231.14,207103,442198817.00
Iran N. Inv.-a,20011210,1236.89,1247.82,374837,811971948.00
Iran N. Inv.-a,20011211,1251.27,1223.66,270345,587356792.00
Iran N. Inv.-a,20011212,1228.84,1223.66,312810,666608651.00
Iran N. Inv.-a,20011215,1236.89,1205.25,207497,437013643.00
Iran N. Inv.-a,20011217,1205.25,1196.62,307417,641898040.00
Iran N. Inv.-a,20011218,1198.92,1187.99,280119,581890919.00
Iran N. Inv.-a,20011219,1188.57,1196.62,472677,976565034.00
Iran N. Inv.-a,20011222,1193.74,1196.05,350920,726895365.00
Iran N. Inv.-a,20011223,1190.29,1185.11,262301,540807086.00
Iran N. Inv.-a,20011224,1179.94,1167.86,140593,286314397.00
Iran N. Inv.-a,20011225,1166.71,1149.45,189831,381229509.00
Iran N. Inv.-a,20011226,1145.42,1145.99,249265,496691578.00
Iran N. Inv.-a,20011229,1145.99,1147.72,122895,245647983.00
Iran N. Inv.-a,20011230,1146.57,1167.28,154658,309310068.00
Iran N. Inv.-a,20011231,1167.28,1170.16,195888,400234208.00
Iran N. Inv.-a,20020101,1165.55,1159.23,204305,411500857.00
Iran N. Inv.-a,20020102,1144.84,1139.09,313352,622902292.00
Iran N. Inv.-a,20020105,1138.52,1137.94,117290,232538851.00
Iran N. Inv.-a,20020106,1137.94,1139.09,123054,244449552.00
Iran N. Inv.-a,20020107,1139.09,1139.09,309451,613394038.00
Iran N. Inv.-a,20020108,1139.09,1139.67,180157,357003819.00
Iran N. Inv.-a,20020112,1140.82,1132.76,124085,244688073.00
Iran N. Inv.-a,20020113,1127.58,1121.83,140412,272836928.00
Iran N. Inv.-a,20020114,1120.68,1119.53,140793,272900017.00
Iran N. Inv.-a,20020115,1116.65,1150.60,220096,430941975.00
Iran N. Inv.-a,20020116,1150.60,1136.21,258893,515281708.00
Iran N. Inv.-a,20020119,1136.79,1127.58,257959,504737879.00
Iran N. Inv.-a,20020120,1127.58,1133.34,401681,786565980.00
Iran N. Inv.-a,20020121,1127.58,1133.34,262425,513234757.00
Iran N. Inv.-a,20020122,1126.43,1133.34,402092,787761335.00
Iran N. Inv.-a,20020123,1133.34,1150.02,513796,1023110876.00
Iran N. Inv.-a,20020126,1151.75,1158.65,731083,1468272752.00
Iran N. Inv.-a,20020127,1156.35,1156.35,330606,662281397.00
Iran N. Inv.-a,20020128,1156.35,1158.65,338000,676499747.00
Iran N. Inv.-a,20020129,1156.35,1150.02,143811,287333815.00
Iran N. Inv.-a,20020130,1147.72,1150.02,268477,533584772.00
Iran N. Inv.-a,20020202,1147.72,1144.84,398370,781965173.00
Iran N. Inv.-a,20020203,1121.83,1132.76,243851,477962354.00
Iran N. Inv.-a,20020204,1127.58,1127.58,210138,409105602.00
Iran N. Inv.-a,20020205,1121.83,1116.08,205918,399236065.00
Iran N. Inv.-a,20020206,1114.93,1110.33,190245,367226609.00
Iran N. Inv.-a,20020209,1105.72,1107.45,300910,578385572.00
Iran N. Inv.-a,20020210,1107.45,1106.87,206428,396614045.00
Iran N. Inv.-a,20020212,1106.30,1093.07,122024,232226090.00
Iran N. Inv.-a,20020213,1090.77,1087.31,231153,436693989.00
Iran N. Inv.-a,20020216,1086.74,1081.56,150687,283547136.00
Iran N. Inv.-a,20020217,1081.56,1081.56,151342,284476672.00
Iran N. Inv.-a,20020218,1084.44,1107.45,178252,340569031.00
Iran N. Inv.-a,20020219,1110.33,1110.33,134671,259644004.00
Iran N. Inv.-a,20020220,1107.45,1104.57,196217,376676379.00
Iran N. Inv.-a,20020224,1104.00,1104.57,1303366,2509067300.00
Iran N. Inv.-a,20020225,1107.45,1139.09,382267,742630372.00
Iran N. Inv.-a,20020226,1140.24,1162.10,507362,1013238785.00
Iran N. Inv.-a,20020227,1155.77,1162.10,2394487,4792068374.00
Iran N. Inv.-a,20020302,1166.13,1179.36,1043001,2111659831.00
Iran N. Inv.-a,20020304,1167.86,1179.36,1802376,3687425389.00
Iran N. Inv.-a,20020305,1167.86,1196.05,4375324,8906926180.00
Iran N. Inv.-a,20020319,992.39,949.24,125825,206523700.00
Iran N. Inv.-a,20020326,949.82,960.75,33063,55697732.00
Iran N. Inv.-a,20020327,961.32,978.01,86209,146690260.00
Iran N. Inv.-a,20020330,978.01,978.01,41000,69557937.00
Iran N. Inv.-a,20020331,967.08,975.13,48000,80834344.00
Iran N. Inv.-a,20020403,973.98,973.98,100,169300.00
Iran N. Inv.-a,20020406,966.50,948.09,30885,51543952.00
Iran N. Inv.-a,20020407,943.49,937.74,105019,171230780.00
Iran N. Inv.-a,20020408,933.13,931.98,172555,278448364.00
Iran N. Inv.-a,20020409,937.74,937.74,2469228,4026455728.00
Iran N. Inv.-a,20020410,946.37,956.15,222952,368174831.00
Iran N. Inv.-a,20020413,971.68,978.01,298765,507118149.00
Iran N. Inv.-a,20020414,978.01,978.01,66921,113714940.00
Iran N. Inv.-a,20020415,989.51,1005.62,106675,183956954.00
Iran N. Inv.-a,20020416,1005.62,1007.92,54655,95660736.00
Iran N. Inv.-a,20020417,1018.28,980.31,106272,185920005.00
Iran N. Inv.-a,20020420,979.73,983.76,135487,232208563.00
Iran N. Inv.-a,20020421,994.12,990.66,248957,428916564.00
Iran N. Inv.-a,20020422,991.24,1006.77,157590,273682907.00
Iran N. Inv.-a,20020423,1006.77,1036.69,1123561,1974001830.00
Iran N. Inv.-a,20020424,1064.88,1088.46,124575,232252775.00
Iran N. Inv.-a,20020427,1088.46,1110.33,122271,233432245.00
Iran N. Inv.-a,20020428,1110.90,1064.30,110770,208833507.00
Iran N. Inv.-a,20020429,1063.15,1055.67,114332,209339052.00
Iran N. Inv.-a,20020430,1052.80,1035.54,132263,238928166.00
Iran N. Inv.-a,20020501,1035.54,1029.78,93170,167055744.00
Iran N. Inv.-a,20020504,1024.61,1014.83,151119,267087485.00
Iran N. Inv.-a,20020505,1015.40,1006.77,127538,223188802.00
Iran N. Inv.-a,20020506,1006.77,1004.47,156017,270404827.00
Iran N. Inv.-a,20020507,991.24,1001.02,118547,204120225.00
Iran N. Inv.-a,20020508,1001.02,1029.78,117923,207780239.00
Iran N. Inv.-a,20020512,1029.78,1030.93,108086,194201403.00
Iran N. Inv.-a,20020514,1029.78,1010.22,34866,61464605.00
Iran N. Inv.-a,20020515,1009.65,1006.77,243180,422296962.00
Iran N. Inv.-a,20020518,991.24,995.84,112678,195139658.00
Iran N. Inv.-a,20020519,995.84,990.09,138600,239149606.00
Iran N. Inv.-a,20020520,991.81,1006.77,155702,269906780.00
Iran N. Inv.-a,20020521,1006.77,1001.02,169000,296153428.00
Iran N. Inv.-a,20020522,1001.02,996.99,127175,220982462.00
Iran N. Inv.-a,20020525,996.99,993.54,152679,263445157.00
Iran N. Inv.-a,20020526,987.79,972.25,318754,540920829.00
Iran N. Inv.-a,20020527,972.25,988.36,203571,348226356.00
Iran N. Inv.-a,20020528,985.49,986.64,198723,340816623.00
Iran N. Inv.-a,20020529,987.79,989.51,155486,267696280.00
Iran N. Inv.-a,20020601,989.51,989.51,179640,308862578.00
Iran N. Inv.-a,20020602,989.51,998.72,130014,224876157.00
Iran N. Inv.-a,20020603,1000.44,1010.22,107442,188025064.00
Iran N. Inv.-a,20020608,1013.68,1015.98,259821,459099891.00
Iran N. Inv.-a,20020609,1015.98,1016.55,302597,534477637.00
Iran N. Inv.-a,20020610,1016.55,1016.55,253197,447090347.00
Iran N. Inv.-a,20020611,1015.98,1006.77,89529,157724936.00
Iran N. Inv.-a,20020612,1005.05,1001.02,312910,547323037.00
Iran N. Inv.-a,20020615,1000.44,1007.92,356305,622299978.00
Iran N. Inv.-a,20020616,1015.98,1035.54,224633,400699489.00
Iran N. Inv.-a,20020617,1047.04,1043.02,348083,636847521.00
Iran N. Inv.-a,20020618,1047.04,1038.41,240492,434827177.00
Iran N. Inv.-a,20020619,1045.89,1043.02,169993,308107567.00
Iran N. Inv.-a,20020622,1044.17,1047.04,203464,369077320.00
Iran N. Inv.-a,20020623,1047.04,1041.29,328827,594533917.00
Iran N. Inv.-a,20020624,1041.29,1025.76,100524,181043195.00
Iran N. Inv.-a,20020625,1025.76,1041.29,278596,500076540.00
Iran N. Inv.-a,20020626,1050.49,1070.63,754468,1388330302.00
Iran N. Inv.-a,20020629,1070.63,1087.31,324759,610153407.00
Iran N. Inv.-a,20020630,1086.16,1087.31,257888,486946391.00
Iran N. Inv.-a,20020701,1085.01,1060.85,101388,188012239.00
Iran N. Inv.-a,20020702,1043.02,1061.43,374772,683671288.00
Iran N. Inv.-a,20020703,1060.28,1066.03,255823,472663770.00
Iran N. Inv.-a,20020706,1068.33,1082.71,167424,312732663.00
Iran N. Inv.-a,20020707,1083.29,1136.79,301055,584209521.00
Iran N. Inv.-a,20020708,1136.79,1121.26,315327,609091489.00
Iran N. Inv.-a,20020709,1104.57,1116.08,409675,788076772.00
Iran N. Inv.-a,20020710,1167.86,1171.88,431535,872750190.00
Iran N. Inv.-a,20020713,1248.40,1240.34,706264,1522809653.00
Iran N. Inv.-a,20020714,1234.02,1236.32,288571,616987246.00
Iran N. Inv.-a,20020715,1221.93,1229.99,357918,764328237.00
Iran N. Inv.-a,20020716,1219.63,1238.04,450041,963112713.00
Iran N. Inv.-a,20020717,1238.04,1248.40,356416,769753262.00
Iran N. Inv.-a,20020720,1250.70,1247.82,357303,774390414.00
Iran N. Inv.-a,20020721,1248.40,1257.03,378223,824067974.00
Iran N. Inv.-a,20020722,1254.73,1256.45,313073,683332298.00
Iran N. Inv.-a,20020723,1257.60,1248.40,213495,466341936.00
Iran N. Inv.-a,20020724,1220.21,1217.91,170676,362107120.00
Iran N. Inv.-a,20020727,1217.91,1194.89,134849,282730508.00
Iran N. Inv.-a,20020728,1190.87,1167.86,222746,454311342.00
Iran N. Inv.-a,20020729,1162.10,1170.73,237907,484233942.00
Iran N. Inv.-a,20020730,1175.91,1179.36,171857,352228821.00
Iran N. Inv.-a,20020731,1182.24,1179.36,122691,251563903.00
Iran N. Inv.-a,20020803,1181.09,1171.88,146553,299563953.00
Iran N. Inv.-a,20020804,1167.86,1179.94,321337,653014336.00
Iran N. Inv.-a,20020805,1180.51,1179.36,450468,928019751.00
Iran N. Inv.-a,20020806,1173.61,1190.87,232738,478904403.00
Iran N. Inv.-a,20020807,1186.27,1179.36,256094,527774076.00
Iran N. Inv.-a,20020810,1167.86,1173.61,202517,413496871.00
Iran N. Inv.-a,20020811,1172.46,1173.03,455872,928206340.00
Iran N. Inv.-a,20020813,1172.46,1179.36,510329,1041936949.00
Iran N. Inv.-a,20020814,1179.36,1179.36,520289,1066851199.00
Iran N. Inv.-a,20020817,1179.36,1179.36,453711,930961897.00
Iran N. Inv.-a,20020818,1181.09,1179.36,590662,1211221966.00
Iran N. Inv.-a,20020819,1179.36,1179.36,357422,732360244.00
Iran N. Inv.-a,20020820,1179.36,1238.04,571888,1208683956.00
Iran N. Inv.-a,20020821,1277.16,1299.60,462156,1041214862.00
Iran N. Inv.-a,20020824,1346.20,1328.94,2048385,4724154697.00
Iran N. Inv.-a,20020828,1495.78,1380.72,789514,1934399610.00
Iran N. Inv.-a,20020831,1387.04,1369.21,560573,1343190509.00
Iran N. Inv.-a,20020901,1368.06,1363.46,267210,629655041.00
Iran N. Inv.-a,20020902,1360.58,1357.70,545623,1289492947.00
Iran N. Inv.-a,20020903,1356.55,1355.98,548104,1286522981.00
Iran N. Inv.-a,20020904,1355.40,1343.32,237827,556264174.00
Iran N. Inv.-a,20020907,1347.35,1374.96,802133,1884532773.00
Iran N. Inv.-a,20020908,1374.39,1346.20,7863752,18258216423.00
Iran N. Inv.-a,20020909,1340.45,1322.61,150676,346218053.00
Iran N. Inv.-a,20020910,1320.89,1340.45,442315,1014801258.00
Iran N. Inv.-a,20020911,1340.45,1374.96,186942,437387722.00
Iran N. Inv.-a,20020914,1369.21,1366.33,245862,582396664.00
Iran N. Inv.-a,20020915,1355.40,1372.09,216813,512472177.00
Iran N. Inv.-a,20020916,1363.46,1366.33,161630,383891489.00
Iran N. Inv.-a,20020917,1364.61,1374.96,674092,1604863890.00
Iran N. Inv.-a,20020918,1374.96,1374.96,495994,1187757590.00
Iran N. Inv.-a,20020922,1374.39,1372.09,1405457,3351484903.00
Iran N. Inv.-a,20020923,1366.33,1362.88,100668,238204350.00
Iran N. Inv.-a,20020924,1351.95,1343.90,476481,1104396202.00
Iran N. Inv.-a,20020925,1343.90,1334.69,133409,307345244.00
Iran N. Inv.-a,20020928,1324.91,1334.69,150055,350083513.00
Iran N. Inv.-a,20020929,1334.12,1334.69,200689,463549962.00
Iran N. Inv.-a,20020930,1334.12,1334.12,129217,299361777.00
Iran N. Inv.-a,20021001,1327.79,1327.79,157872,365306728.00
Iran N. Inv.-a,20021002,1327.79,1328.94,329415,761234297.00
Iran N. Inv.-a,20021006,1328.94,1322.61,577655,1328134810.00
Iran N. Inv.-a,20021007,1319.73,1295.00,291918,659547182.00
Iran N. Inv.-a,20021008,1294.42,1264.51,401906,884940683.00
Iran N. Inv.-a,20021009,1258.18,1259.90,462898,1010361857.00
Iran N. Inv.-a,20021012,1259.90,1258.75,573475,1245494937.00
Iran N. Inv.-a,20021013,1254.15,1243.22,685265,1492638538.00
Iran N. Inv.-a,20021014,1254.15,1254.15,401811,871365115.00
Iran N. Inv.-a,20021015,1253.58,1243.80,196412,425273687.00
Iran N. Inv.-a,20021016,1244.37,1258.18,594730,1288785012.00
Iran N. Inv.-a,20021019,1257.60,1314.56,501992,1126290151.00
Iran N. Inv.-a,20021020,1334.69,1305.93,352367,805473556.00
Iran N. Inv.-a,20021021,1306.50,1310.53,509495,1156892544.00
Iran N. Inv.-a,20021023,1306.50,1311.68,543496,1237037093.00
Iran N. Inv.-a,20021026,1309.95,1323.19,477199,1095118457.00
Iran N. Inv.-a,20021027,1323.19,1357.70,332837,774795862.00
Iran N. Inv.-a,20021028,1380.72,1420.41,624835,1529727898.00
Iran N. Inv.-a,20021029,1426.74,1374.96,304373,736606311.00
Iran N. Inv.-a,20021030,1374.96,1403.73,623043,1491958144.00
Iran N. Inv.-a,20021102,1409.48,1441.70,812050,2023113678.00
Iran N. Inv.-a,20021109,1552.73,1519.94,1176906,3129335954.00
Iran N. Inv.-a,20021110,1524.54,1547.55,1127333,3031453410.00
Iran N. Inv.-a,20021111,1547.55,1570.56,468371,1282640189.00
Iran N. Inv.-a,20021112,1576.32,1544.68,345089,939181147.00
Iran N. Inv.-a,20021113,1541.80,1507.28,227897,607775384.00
Iran N. Inv.-a,20021116,1507.28,1536.05,627981,1681125486.00
Iran N. Inv.-a,20021117,1536.05,1518.79,528189,1400317875.00
Iran N. Inv.-a,20021118,1518.79,1506.13,525952,1376795113.00
Iran N. Inv.-a,20021119,1505.56,1506.71,618112,1617697063.00
Iran N. Inv.-a,20021120,1501.53,1492.90,729196,1895202505.00
Iran N. Inv.-a,20021123,1490.60,1484.27,728049,1881640773.00
Iran N. Inv.-a,20021124,1484.27,1483.12,400299,1032741620.00
Iran N. Inv.-a,20021125,1483.12,1478.52,347011,891059736.00
Iran N. Inv.-a,20021126,1481.39,1495.78,509927,1328840277.00
Iran N. Inv.-a,20021130,1507.28,1495.78,715494,1864710443.00
Iran N. Inv.-a,20021201,1495.78,1487.15,155697,404306876.00
Iran N. Inv.-a,20021202,1487.72,1484.27,784127,2011508892.00
Iran N. Inv.-a,20021203,1484.27,1467.01,382769,980148989.00
Iran N. Inv.-a,20021204,1461.26,1460.68,239371,604977701.00
Iran N. Inv.-a,20021207,1460.68,1466.44,267791,683785374.00
Iran N. Inv.-a,20021208,1467.01,1461.83,3981853,10150793345.00
Iran N. Inv.-a,20021209,1461.83,1472.76,275309,704340531.00
Iran N. Inv.-a,20021210,1477.37,1472.76,377493,967596301.00
Iran N. Inv.-a,20021211,1469.89,1473.91,1212722,3081514893.00
Iran N. Inv.-a,20021214,1472.19,1461.26,184295,470613568.00
Iran N. Inv.-a,20021215,1467.01,1449.75,4233441,10630687983.00
Iran N. Inv.-a,20021216,1450.33,1444.00,326885,822708174.00
Iran N. Inv.-a,20021217,1441.70,1507.28,552934,1418058800.00
Iran N. Inv.-a,20021218,1507.28,1495.20,711815,1872471247.00
