Name,Date,Open,Close,Volume,OpenInt
Iran Ind. Dev.-a,20010805,521.64,521.64,25000,25000000.00
Iran Ind. Dev.-a,20010806,521.64,521.64,1797,1797000.00
Iran Ind. Dev.-a,20010807,521.64,521.64,41392,41392000.00
Iran Ind. Dev.-a,20010808,521.64,521.64,1750,1750000.00
Iran Ind. Dev.-a,20010811,521.64,521.64,2471,2471000.00
Iran Ind. Dev.-a,20010812,521.64,521.64,150000,150000000.00
Iran Ind. Dev.-a,20010813,521.64,521.64,11687,11687000.00
Iran Ind. Dev.-a,20010814,521.64,521.64,7977,7977000.00
Iran Ind. Dev.-a,20010815,521.64,521.64,2723,2723000.00
Iran Ind. Dev.-a,20010818,521.64,521.64,1700,1700000.00
Iran Ind. Dev.-a,20010820,521.64,521.64,50030,50030000.00
Iran Ind. Dev.-a,20010821,521.64,521.64,45130,45130000.00
Iran Ind. Dev.-a,20010822,521.64,521.64,41788,41788000.00
Iran Ind. Dev.-a,20010825,521.64,521.64,43190,43190000.00
Iran Ind. Dev.-a,20010826,521.64,521.64,42541,42541000.00
Iran Ind. Dev.-a,20010827,521.64,521.64,36248,36248000.00
Iran Ind. Dev.-a,20010828,521.64,521.64,6092,6092000.00
Iran Ind. Dev.-a,20010829,521.64,521.64,7500,7500000.00
Iran Ind. Dev.-a,20010901,521.64,521.64,11626,11626000.00
Iran Ind. Dev.-a,20010902,521.64,521.64,16906,16906000.00
Iran Ind. Dev.-a,20010903,521.64,521.64,1600,1600000.00
Iran Ind. Dev.-a,20010904,521.64,521.64,97600,97600000.00
Iran Ind. Dev.-a,20010905,521.64,521.64,144909,144909000.00
Iran Ind. Dev.-a,20010908,521.64,521.64,26190,26190000.00
Iran Ind. Dev.-a,20010909,521.64,521.64,10297,10297000.00
Iran Ind. Dev.-a,20010910,521.64,521.64,9700,9700000.00
Iran Ind. Dev.-a,20010911,521.64,521.64,8457,8457000.00
Iran Ind. Dev.-a,20010912,521.64,521.64,1400,1400000.00
Iran Ind. Dev.-a,20010915,521.64,521.64,3620,3620000.00
Iran Ind. Dev.-a,20010916,521.64,521.64,9378,9378000.00
Iran Ind. Dev.-a,20010919,521.64,521.64,2000,2000000.00
Iran Ind. Dev.-a,20010922,521.64,521.64,15501,15501000.00
Iran Ind. Dev.-a,20010923,521.64,521.64,992,992000.00
Iran Ind. Dev.-a,20010926,521.64,521.64,3338,3338000.00
Iran Ind. Dev.-a,20010930,521.64,521.64,3730,3730000.00
Iran Ind. Dev.-a,20011002,521.64,521.64,17978,17978000.00
Iran Ind. Dev.-a,20011007,521.64,521.64,846,846000.00
Iran Ind. Dev.-a,20011008,521.64,521.64,1926,1926000.00
Iran Ind. Dev.-a,20011009,521.64,521.64,500,500000.00
Iran Ind. Dev.-a,20011010,521.64,521.64,100,100000.00
Iran Ind. Dev.-a,20011013,521.64,521.64,3000,3000000.00
Iran Ind. Dev.-a,20011016,521.64,521.64,10500,10500000.00
Iran Ind. Dev.-a,20011017,521.64,521.64,1000,1000000.00
Iran Ind. Dev.-a,20011020,521.64,521.64,2522,2522000.00
Iran Ind. Dev.-a,20011021,521.64,521.64,12414,12414000.00
Iran Ind. Dev.-a,20011022,521.64,521.64,14744,14744000.00
Iran Ind. Dev.-a,20011023,521.64,521.64,10000,10000000.00
Iran Ind. Dev.-a,20011024,521.64,521.64,7337,7337000.00
Iran Ind. Dev.-a,20011027,521.64,521.64,10000,10000000.00
Iran Ind. Dev.-a,20011028,521.64,521.64,8100,8100000.00
Iran Ind. Dev.-a,20011029,521.64,521.64,10260,10260000.00
Iran Ind. Dev.-a,20011030,521.64,521.64,13900,13900000.00
Iran Ind. Dev.-a,20011031,521.64,521.64,28637,28637000.00
Iran Ind. Dev.-a,20011103,521.64,521.64,10000,10000000.00
Iran Ind. Dev.-a,20011104,521.64,521.64,15000,15000000.00
Iran Ind. Dev.-a,20011105,521.64,521.64,10000,10000000.00
Iran Ind. Dev.-a,20011106,521.64,521.64,12300,12300000.00
Iran Ind. Dev.-a,20011107,521.64,521.64,17633,17633000.00
Iran Ind. Dev.-a,20011110,521.64,521.64,30515,30515000.00
Iran Ind. Dev.-a,20011111,521.64,521.64,35735,35735000.00
Iran Ind. Dev.-a,20011112,521.64,521.64,9269,9269000.00
Iran Ind. Dev.-a,20011113,521.64,521.64,38546,38546000.00
Iran Ind. Dev.-a,20011114,521.64,521.64,42550,42550000.00
Iran Ind. Dev.-a,20011117,521.64,521.64,29930,29930000.00
Iran Ind. Dev.-a,20011118,521.64,521.64,28600,28600000.00
Iran Ind. Dev.-a,20011119,521.64,521.64,30000,30000000.00
Iran Ind. Dev.-a,20011120,521.64,521.64,80850,80850000.00
Iran Ind. Dev.-a,20011121,521.64,521.64,51419,51419000.00
Iran Ind. Dev.-a,20011124,521.64,521.64,58331,58331000.00
Iran Ind. Dev.-a,20011125,521.64,521.64,79680,79680000.00
Iran Ind. Dev.-a,20011126,521.64,521.64,23545,23545000.00
Iran Ind. Dev.-a,20011127,521.64,521.64,33425,33425000.00
Iran Ind. Dev.-a,20011128,521.64,521.64,100,100000.00
Iran Ind. Dev.-a,20011201,521.64,521.64,6500,6500000.00
Iran Ind. Dev.-a,20011202,521.64,521.64,1396,1396000.00
Iran Ind. Dev.-a,20011203,521.64,521.64,10154,10154000.00
Iran Ind. Dev.-a,20011204,521.64,521.64,9400,9400000.00
Iran Ind. Dev.-a,20011205,521.64,521.64,12350,12350000.00
Iran Ind. Dev.-a,20011208,521.64,521.64,15260,15260000.00
Iran Ind. Dev.-a,20011209,521.64,521.64,1362,1362000.00
Iran Ind. Dev.-a,20011210,521.64,521.64,20880,20880000.00
Iran Ind. Dev.-a,20011211,521.64,521.64,3364,3364000.00
Iran Ind. Dev.-a,20011212,521.64,521.64,4300,4300000.00
Iran Ind. Dev.-a,20011215,521.64,521.64,6200,6200000.00
Iran Ind. Dev.-a,20011218,521.64,521.64,32542,32542000.00
Iran Ind. Dev.-a,20011219,521.64,521.64,3970,3970000.00
Iran Ind. Dev.-a,20011222,521.64,521.64,18174,18174000.00
Iran Ind. Dev.-a,20011223,521.64,521.64,39509,39509000.00
Iran Ind. Dev.-a,20011224,521.64,521.64,41800,41800000.00
Iran Ind. Dev.-a,20011225,521.64,521.64,54850,54850000.00
Iran Ind. Dev.-a,20011226,521.64,521.64,45560,45560000.00
Iran Ind. Dev.-a,20011229,521.64,521.64,65370,65370000.00
Iran Ind. Dev.-a,20011230,521.64,521.64,66974,66974000.00
Iran Ind. Dev.-a,20011231,521.64,521.64,393671,393671000.00
Iran Ind. Dev.-a,20020107,521.64,521.64,10100,10100000.00
Iran Ind. Dev.-a,20020108,521.64,521.64,8579,8579000.00
Iran Ind. Dev.-a,20020112,521.64,521.64,2450,2450000.00
Iran Ind. Dev.-a,20020113,521.64,521.64,2690,2690000.00
Iran Ind. Dev.-a,20020114,521.64,521.64,47750,47750000.00
Iran Ind. Dev.-a,20020204,521.64,521.64,5273,5273000.00
Iran Ind. Dev.-a,20020206,521.64,521.64,2000,2000000.00
Iran Ind. Dev.-a,20020210,521.64,521.64,10630,10630000.00
Iran Ind. Dev.-a,20020212,521.64,521.64,458,458000.00
Iran Ind. Dev.-a,20020219,521.64,521.64,3960,3960000.00
Iran Ind. Dev.-a,20020220,521.64,521.64,12890,12890000.00
Iran Ind. Dev.-a,20020224,521.64,521.64,800,800000.00
Iran Ind. Dev.-a,20020225,521.64,521.64,11200,11200000.00
Iran Ind. Dev.-a,20020226,521.64,521.64,550,550000.00
Iran Ind. Dev.-a,20020227,521.64,521.64,8650,8650000.00
Iran Ind. Dev.-a,20020302,521.64,521.64,258,258000.00
Iran Ind. Dev.-a,20020305,521.64,521.64,26196,26196000.00
Iran Ind. Dev.-a,20020311,521.64,521.64,206,206000.00
Iran Ind. Dev.-a,20020316,521.64,521.64,369,369000.00
Iran Ind. Dev.-a,20020327,521.64,521.64,297,297000.00
Iran Ind. Dev.-a,20020408,521.64,521.64,100,100000.00
Iran Ind. Dev.-a,20020413,521.64,521.64,526,526000.00
Iran Ind. Dev.-a,20020415,521.64,521.64,1000,1000000.00
Iran Ind. Dev.-a,20020421,521.64,521.64,1000,1000000.00
Iran Ind. Dev.-a,20020422,521.64,521.64,850,850000.00
Iran Ind. Dev.-a,20020423,521.64,521.64,1360,1360000.00
Iran Ind. Dev.-a,20020424,521.64,521.64,970,970000.00
Iran Ind. Dev.-a,20020427,521.64,521.64,900,900000.00
Iran Ind. Dev.-a,20020428,521.64,521.64,1000,1000000.00
Iran Ind. Dev.-a,20020430,521.64,521.64,5600,5600000.00
Iran Ind. Dev.-a,20020501,521.64,521.64,5000,5000000.00
Iran Ind. Dev.-a,20020504,521.64,521.64,3973,3973000.00
Iran Ind. Dev.-a,20020505,521.64,521.64,1131,1131000.00
Iran Ind. Dev.-a,20020506,521.64,521.64,3473,3473000.00
Iran Ind. Dev.-a,20020507,521.64,521.64,300,300000.00
Iran Ind. Dev.-a,20020508,521.64,521.64,904,904000.00
Iran Ind. Dev.-a,20020518,521.64,521.64,99600,99600000.00
Iran Ind. Dev.-a,20020520,521.64,521.64,10130,10130000.00
Iran Ind. Dev.-a,20020521,521.64,521.64,5000,5000000.00
Iran Ind. Dev.-a,20020522,521.64,521.64,29912,29912000.00
Iran Ind. Dev.-a,20020526,521.64,521.64,26000,26000000.00
Iran Ind. Dev.-a,20020527,521.64,521.64,1000,1000000.00
Iran Ind. Dev.-a,20020528,521.64,521.64,10000,10000000.00
Iran Ind. Dev.-a,20020529,521.64,521.64,2000,2000000.00
Iran Ind. Dev.-a,20020601,521.64,521.64,6000,6000000.00
Iran Ind. Dev.-a,20020602,521.64,521.64,11500,11500000.00
Iran Ind. Dev.-a,20020603,521.64,521.64,1000,1000000.00
Iran Ind. Dev.-a,20020608,521.64,521.64,1200,1200000.00
Iran Ind. Dev.-a,20020609,521.64,521.64,3500,3500000.00
Iran Ind. Dev.-a,20020610,521.64,521.64,1000420,1000420000.00
Iran Ind. Dev.-a,20020611,521.64,521.64,3000,3000000.00
Iran Ind. Dev.-a,20020612,521.64,521.64,408350,408350000.00
Iran Ind. Dev.-a,20020615,521.64,521.64,193696,193696000.00
Iran Ind. Dev.-a,20020616,521.64,521.64,62005,62005000.00
Iran Ind. Dev.-a,20020617,521.64,521.64,86318,86318000.00
Iran Ind. Dev.-a,20020618,521.64,521.64,64714,64714000.00
Iran Ind. Dev.-a,20020619,521.64,521.64,163696,163696000.00
Iran Ind. Dev.-a,20020622,521.64,521.64,36978,36978000.00
Iran Ind. Dev.-a,20020623,521.64,521.64,20427,20427000.00
Iran Ind. Dev.-a,20020624,521.64,521.64,51288,51288000.00
Iran Ind. Dev.-a,20020625,521.64,521.64,37639,37639000.00
Iran Ind. Dev.-a,20020626,521.64,521.64,23951,23951000.00
Iran Ind. Dev.-a,20020629,521.64,521.64,6121,6121000.00
Iran Ind. Dev.-a,20020630,521.64,521.64,69840,69840000.00
Iran Ind. Dev.-a,20020701,521.64,521.64,48054,48054000.00
Iran Ind. Dev.-a,20020702,521.64,521.64,70898,70898000.00
Iran Ind. Dev.-a,20020703,521.64,521.64,44835,44835000.00
Iran Ind. Dev.-a,20020706,521.64,521.64,97876,97876000.00
Iran Ind. Dev.-a,20020707,521.64,521.64,104141,104141000.00
Iran Ind. Dev.-a,20020708,521.64,521.64,72019,72019000.00
Iran Ind. Dev.-a,20020709,521.64,521.64,104541,104541000.00
Iran Ind. Dev.-a,20020710,521.64,521.64,108531,108531000.00
Iran Ind. Dev.-a,20020713,521.64,521.64,38558,38558000.00
Iran Ind. Dev.-a,20020714,521.64,521.64,104214,104214000.00
Iran Ind. Dev.-a,20020715,521.64,521.64,108931,108931000.00
Iran Ind. Dev.-a,20020716,521.64,521.64,113980,113980000.00
Iran Ind. Dev.-a,20020717,521.64,521.64,84798,84798000.00
Iran Ind. Dev.-a,20020720,521.64,521.64,53222,53222000.00
Iran Ind. Dev.-a,20020721,521.64,521.64,92234,92234000.00
Iran Ind. Dev.-a,20020722,521.64,521.64,61204,61204000.00
Iran Ind. Dev.-a,20020723,521.64,521.64,84809,84809000.00
Iran Ind. Dev.-a,20020724,521.64,521.64,34196,34196000.00
Iran Ind. Dev.-a,20020727,521.64,521.64,35901,35901000.00
Iran Ind. Dev.-a,20020728,521.64,521.64,30000,30000000.00
Iran Ind. Dev.-a,20020729,521.64,521.64,21034,21034000.00
Iran Ind. Dev.-a,20020730,521.64,521.64,1002000,1002000000.00
Iran Ind. Dev.-a,20020731,521.64,521.64,2255,2255000.00
Iran Ind. Dev.-a,20020803,521.64,521.64,18894,18894000.00
Iran Ind. Dev.-a,20020804,521.64,521.64,36395,36395000.00
Iran Ind. Dev.-a,20020805,521.64,521.64,9925,9925000.00
Iran Ind. Dev.-a,20020806,521.64,521.64,511224,511224000.00
Iran Ind. Dev.-a,20020807,521.64,521.64,498810,498810000.00
Iran Ind. Dev.-a,20020810,521.64,521.64,601250,601250000.00
Iran Ind. Dev.-a,20020811,521.64,521.64,783848,783848000.00
Iran Ind. Dev.-a,20020813,521.64,521.64,481387,481387000.00
Iran Ind. Dev.-a,20020814,521.64,521.64,577391,577391000.00
Iran Ind. Dev.-a,20020817,521.64,521.64,461175,461175000.00
Iran Ind. Dev.-a,20020818,521.64,521.64,379775,379775000.00
Iran Ind. Dev.-a,20020819,521.64,521.64,420000,420000000.00
Iran Ind. Dev.-a,20020820,521.64,521.64,402004,402004000.00
Iran Ind. Dev.-a,20020821,521.64,521.64,502083,502083000.00
Iran Ind. Dev.-a,20020909,521.64,521.64,600200,600200000.00
Iran Ind. Dev.-a,20020910,521.64,521.64,5262000,5262000000.00
Iran Ind. Dev.-a,20020911,521.64,521.64,8131925,8131925000.00
Iran Ind. Dev.-a,20020914,526.86,523.73,475735,479810140.00
Iran Ind. Dev.-a,20020915,528.43,528.95,185767,188303812.00
Iran Ind. Dev.-a,20020916,534.16,534.16,263770,270100480.00
Iran Ind. Dev.-a,20020917,539.38,539.38,51175,52914950.00
Iran Ind. Dev.-a,20020918,544.60,544.60,34313,35822772.00
Iran Ind. Dev.-a,20020922,549.81,558.16,21091729,21494553746.00
Iran Ind. Dev.-a,20020923,568.59,570.16,5592426,5851310405.00
Iran Ind. Dev.-a,20020924,571.20,584.24,120780,133321520.00
Iran Ind. Dev.-a,20020925,598.85,598.85,186514,212908122.00
Iran Ind. Dev.-a,20020928,598.85,598.85,508782,584388384.00
Iran Ind. Dev.-a,20020929,598.33,598.33,700218,800621077.00
Iran Ind. Dev.-a,20020930,598.33,598.33,605145,690612304.00
Iran Ind. Dev.-a,20021001,597.80,585.81,30637,34704505.00
Iran Ind. Dev.-a,20021002,583.72,573.81,1830,2023650.00
Iran Ind. Dev.-a,20021006,545.12,545.12,58718,61452260.00
Iran Ind. Dev.-a,20021007,527.38,529.47,102273,103990608.00
Iran Ind. Dev.-a,20021008,529.47,529.47,121633,123586009.00
Iran Ind. Dev.-a,20021009,527.38,526.86,148588,150184065.00
Iran Ind. Dev.-a,20021012,526.86,523.73,410221,411996997.00
Iran Ind. Dev.-a,20021013,523.73,526.86,452274,453931959.00
Iran Ind. Dev.-a,20021014,526.34,529.47,667017,677185805.00
Iran Ind. Dev.-a,20021015,532.08,525.30,859202,867953304.00
Iran Ind. Dev.-a,20021016,526.86,522.17,1403097,1406600495.00
Iran Ind. Dev.-a,20021019,522.69,522.17,266249,266600692.00
Iran Ind. Dev.-a,20021020,523.21,541.47,468701,475923227.00
Iran Ind. Dev.-a,20021021,532.08,540.95,823106,848216917.00
Iran Ind. Dev.-a,20021023,540.95,543.03,1776490,1843221185.00
Iran Ind. Dev.-a,20021026,547.21,550.34,1672067,1755194584.00
Iran Ind. Dev.-a,20021027,549.81,537.29,68818,70461978.00
Iran Ind. Dev.-a,20021028,534.16,533.64,69214,70739407.00
Iran Ind. Dev.-a,20021029,532.08,539.90,210857,216716833.00
Iran Ind. Dev.-a,20021030,539.90,547.21,82613,86096117.00
Iran Ind. Dev.-a,20021102,545.12,532.60,31478,32618482.00
Iran Ind. Dev.-a,20021103,530.51,529.47,237374,241077601.00
Iran Ind. Dev.-a,20021104,529.47,528.43,109530,110868959.00
Iran Ind. Dev.-a,20021105,528.43,529.99,1100676,1116306461.00
Iran Ind. Dev.-a,20021106,528.95,528.43,1914772,1928238411.00
Iran Ind. Dev.-a,20021109,529.47,529.47,704897,710943236.00
Iran Ind. Dev.-a,20021110,528.95,526.86,644829,649640741.00
Iran Ind. Dev.-a,20021111,525.82,526.86,504435,508109379.00
Iran Ind. Dev.-a,20021112,525.30,526.86,942108,948394909.00
Iran Ind. Dev.-a,20021113,526.34,521.64,189253,189506771.00
Iran Ind. Dev.-a,20021116,521.64,526.34,117158,117854677.00
Iran Ind. Dev.-a,20021117,526.34,526.34,49697,49937616.00
Iran Ind. Dev.-a,20021118,526.34,526.34,240380,241325130.00
Iran Ind. Dev.-a,20021119,524.25,526.34,119429,119653637.00
Iran Ind. Dev.-a,20021120,523.21,525.30,204898,205363760.00
Iran Ind. Dev.-a,20021123,522.17,524.25,106422,106870777.00
Iran Ind. Dev.-a,20021124,524.25,526.34,427166,430409659.00
Iran Ind. Dev.-a,20021125,526.34,528.43,95025,96594358.00
Iran Ind. Dev.-a,20021126,529.47,527.90,229985,233548870.00
Iran Ind. Dev.-a,20021130,529.47,528.43,133138,134850182.00
Iran Ind. Dev.-a,20021201,529.47,531.03,39357,40061376.00
Iran Ind. Dev.-a,20021202,532.08,532.08,188065,192437382.00
Iran Ind. Dev.-a,20021203,532.08,532.08,1048706,1057179091.00
Iran Ind. Dev.-a,20021204,526.34,526.86,894816,902145344.00
Iran Ind. Dev.-a,20021207,524.25,525.30,875598,882244550.00
Iran Ind. Dev.-a,20021208,521.64,525.82,835327,841816571.00
Iran Ind. Dev.-a,20021209,525.30,524.25,37461,37553622.00
Iran Ind. Dev.-a,20021210,523.21,525.30,533079,533737585.00
Iran Ind. Dev.-a,20021211,521.64,524.77,474082,474219432.00
Iran Ind. Dev.-a,20021214,522.17,524.25,373234,373273814.00
Iran Ind. Dev.-a,20021215,522.17,526.86,355911,356150639.00
Iran Ind. Dev.-a,20021216,522.17,523.73,257948,258265847.00
Iran Ind. Dev.-a,20021217,523.73,524.25,306670,307430429.00
Iran Ind. Dev.-a,20021218,524.25,524.25,102611,103085834.00
Iran Ind. Dev.-a,20021221,524.25,524.25,137595,138130505.00
Iran Ind. Dev.-a,20021222,522.69,526.86,74548,74857962.00
Iran Ind. Dev.-a,20021223,523.21,532.08,2360757,2377390223.00
Iran Ind. Dev.-a,20021224,532.08,558.16,1602964,1618108512.00
Iran Ind. Dev.-a,20021225,560.77,558.16,10168899,10352145365.00
Iran Ind. Dev.-a,20021228,552.94,556.59,5072847,5216654249.00
Iran Ind. Dev.-a,20021229,537.29,553.47,5256279,5516713837.00
Iran Ind. Dev.-a,20021231,553.47,553.47,5654446,6050775620.00
Iran Ind. Dev.-a,20030101,554.51,563.90,1242973,1354571817.00
Iran Ind. Dev.-a,20030120,521.64,540.95,39167,39260500.00
Iran Ind. Dev.-a,20030121,521.12,521.64,128611,127798423.00
Iran Ind. Dev.-a,20030122,495.56,519.56,74212,73187065.00
Iran Ind. Dev.-a,20030126,507.56,517.47,329150,316484581.00
Iran Ind. Dev.-a,20030127,503.39,515.91,103850,101672155.00
Iran Ind. Dev.-a,20030128,511.21,515.91,345076,339452817.00
Iran Ind. Dev.-a,20030129,490.35,511.21,54330,51326630.00
Iran Ind. Dev.-a,20030202,485.65,485.65,4026,3748206.00
Iran Ind. Dev.-a,20030203,461.66,485.65,402020,369768367.00
Iran Ind. Dev.-a,20030204,485.65,490.35,103090,96542221.00
Iran Ind. Dev.-a,20030205,484.61,495.56,84272,78872415.00
Iran Ind. Dev.-a,20030208,494.52,495.56,215750,204443410.00
Iran Ind. Dev.-a,20030209,495.56,498.69,109729,104441514.00
Iran Ind. Dev.-a,20030210,494.00,495.56,160671,152170288.00
Iran Ind. Dev.-a,20030215,494.00,495.56,47126,44740575.00
Iran Ind. Dev.-a,20030216,494.52,495.04,153459,144879025.00
Iran Ind. Dev.-a,20030217,493.48,489.30,75753,70995039.00
Iran Ind. Dev.-a,20030218,469.48,488.78,148850,137238233.00
Iran Ind. Dev.-a,20030219,467.39,479.91,60584,54646418.00
Iran Ind. Dev.-a,20030222,462.18,478.35,157537,141457092.00
Iran Ind. Dev.-a,20030224,473.65,494.52,235349,213106210.00
Iran Ind. Dev.-a,20030225,470.00,495.56,194821,183862623.00
Iran Ind. Dev.-a,20030226,471.57,495.56,274441,258186956.00
Iran Ind. Dev.-a,20030301,479.91,490.35,29260,27166690.00
Iran Ind. Dev.-a,20030302,488.78,506.00,600205,575979697.00
Iran Ind. Dev.-a,20030303,506.00,507.04,897823,874459070.00
Iran Ind. Dev.-a,20030304,506.00,510.17,883100,862238715.00
Iran Ind. Dev.-a,20030305,510.17,511.21,769302,753840958.00
Iran Ind. Dev.-a,20030308,515.91,513.82,841913,829360131.00
Iran Ind. Dev.-a,20030309,513.30,515.39,1039574,1023873806.00
Iran Ind. Dev.-a,20030310,506.00,508.60,29024,28157137.00
Iran Ind. Dev.-a,20030311,502.87,513.30,1140673,1119614287.00
Iran Ind. Dev.-a,20030312,488.78,511.21,18930,18128890.00
Iran Ind. Dev.-a,20030315,490.35,504.95,6249,5896120.00
Iran Ind. Dev.-a,20030316,502.34,510.17,824579,797968912.00
Iran Ind. Dev.-a,20030317,503.39,509.65,15100,14663295.00
Iran Ind. Dev.-a,20030318,485.13,503.39,27150,25664215.00
Iran Ind. Dev.-a,20030319,503.39,515.91,221601,215202530.00
Iran Ind. Dev.-a,20030331,490.35,490.35,1150,1081000.00
Iran Ind. Dev.-a,20030405,514.34,513.82,717500,706761300.00
Iran Ind. Dev.-a,20030406,513.82,513.82,847600,834839589.00
Iran Ind. Dev.-a,20030407,513.30,513.30,14918,14678862.00
Iran Ind. Dev.-a,20030408,500.78,512.78,771220,755004835.00
Iran Ind. Dev.-a,20030409,506.00,511.21,35038,34195290.00
Iran Ind. Dev.-a,20030412,510.17,509.65,814500,794867962.00
Iran Ind. Dev.-a,20030413,484.61,509.13,74275,71250397.00
Iran Ind. Dev.-a,20030414,506.52,506.00,812063,790862396.00
Iran Ind. Dev.-a,20030415,503.91,505.47,21170,20433000.00
Iran Ind. Dev.-a,20030416,480.43,506.00,61190,58760452.00
Iran Ind. Dev.-a,20030419,500.26,500.78,36530,35019060.00
Iran Ind. Dev.-a,20030420,495.56,502.87,70976,67995856.00
Iran Ind. Dev.-a,20030421,498.17,499.74,53220,50594250.00
Iran Ind. Dev.-a,20030422,499.74,496.61,14367,13725693.00
Iran Ind. Dev.-a,20030426,474.70,482.52,14050,12956450.00
Iran Ind. Dev.-a,20030427,482.00,506.52,1542454,1483257964.00
Iran Ind. Dev.-a,20030428,499.74,521.64,1678359,1650539746.00
Iran Ind. Dev.-a,20030429,516.43,521.64,980431,984209730.00
Iran Ind. Dev.-a,20030430,521.64,524.77,865488,869992113.00
Iran Ind. Dev.-a,20030503,519.04,526.34,722140,727691520.00
